vertical,city,businessName,phone,address,rating,reviewCount,website,place_id,source,company_number,company_status,incorporation_date,sic_codes,registered_address,director_name,director_role
nails,Leeds,Gill's Nails Ltd,0113 245 0068,"24 New York St, Leeds, LS2 7DY",4.5,156,https://www.facebook.com/gillsnailhairandbeauty/,ChIJD1W-QxdceUgRA7uT9YXAKYw,serpapi,,,,,,,
electrician,Leeds,BRO Electrical Leeds LTD,07766 763955,"29 Walkers Grn, Leeds, LS12 4UN",5,66,https://www.broelectrical.co.uk/,ChIJsQnvsZIDzSMRM_zO9pWtHmc,serpapi,,,,,,,
electrician,Leeds,MPS Electrical Contractors Ltd,0113 390 9670,"45 Pinfold Ln, Halton, Leeds, LS15 7SX",4.9,92,https://www.mps-electrical.com/,ChIJ6YQbI8-P1SIR3-InMacqXGM,serpapi,,,,,,,
electrician,Leeds,Lee Electrical Services,07946 444484,"16 Beck Rd, Harehills, Leeds, LS8 4EJ",5,70,https://lee-electrics.co.uk/,ChIJ6cRimhGJi4kR-EPUknyHCvs,serpapi,,,,,,,
electrician,Leeds,SmartWired Electrical Contractor,07463 584628,"93-99 Mabgate, Leeds, LS9 7DR",5,168,https://smartwiredelectrical.co.uk/,ChIJQ6NubRJceUgRYvbGKR7HOj4,serpapi,,,,,,,
electrician,Leeds,Wired Electrical,07883 307888,"31 Henconner Ln, Chapel Allerton, Leeds, LS7 3NX",5,62,http://www.wiredleeds.co.uk/,ChIJgZ2VS1JbeUgRbw8i3hoxDcU,serpapi,,,,,,,
electrician,Leeds,GD Electrical,07708 223157,,4.9,45,https://www.gd-electrical.co.uk/,ChIJH_Da-FFbeUgR5KA9jyJ2C2w,serpapi,,,,,,,
electrician,Leeds,DC Electrical (Of Leeds) Ltd,0113 370 9015,"Faraday House, 192 York Rd, Leeds, LS9 9LN",5,29,http://www.yorkshire-electrician.co.uk/,ChIJk0LsqWhceUgRQp9XumWPrGA,serpapi,,,,,,,
electrician,Leeds,Fletcher Electric,0113 320 9926,"63 Stonegate Rd, Meanwood, Leeds, LS6 4HZ",5,94,http://www.fletcherelectric.co.uk/,ChIJzdDSSmBZeUgRceWCajNo3kA,serpapi,,,,,,,
electrician,Leeds,S P Electrical & General Maintenance,07908 797980,"131 Kedleston Rd, Roundhay, Leeds, LS8 2AU",5,70,http://www.spdlelectrical.co.uk/,ChIJ1RDdDbpbeUgRrbBQPth5Kcs,serpapi,,,,,,,
electrician,Leeds,Flora Electrical Services,07532 003293,"98 Stainbeck Ln, Chapel Allerton, Leeds, LS7 3QS",4.7,49,https://floraelectricalservices.co.uk/,ChIJn5qddnJbeUgRNwEixvN314k,serpapi,,,,,,,
electrician,Leeds,PL Electrical UN Limited,07423 704649,"3 Cranmore Dr, Belle Isle, Leeds, LS10 4AW",4.9,44,http://plelectricalunlimited.com/,ChIJAV9B6gRdeUgRh6iuEkCIj0E,serpapi,,,,,,,
electrician,Leeds,Lucid Electrical Services,0113 844 4197,"190 Moseley Wood Gardens, Leeds, LS16 7JE",4.9,68,https://www.lucides.co.uk/,ChIJZ_W87PVYeUgRhYcwGfdhLsM,serpapi,,,,,,,
electrician,Leeds,JC ELECTRICAL LEEDS LTD,0113 433 0135,,4.9,53,https://www.jcelectricalleeds.co.uk/,ChIJ9X0dEOGOj6YRNkcO2DWMb_o,serpapi,,,,,,,
electrician,Leeds,GH Electrical Leeds LTD,0113 292 6123,"City West Business Park, Building 3, Gelderd Rd, Leeds LS12 6LN",5,29,http://www.ghelectricalleeds.co.uk/,ChIJy3AHV_JeeUgR1POvvlWHNOs,serpapi,,,,,,,
electrician,Leeds,Leeds Bradford Electricians,07411 562115,"4 Forestdale Way, Bradford, BD18 1QP",5,52,https://leedsbradfordelectricians.co.uk/,ChIJuZJweHrje0gRLhvSxx1vlhw,serpapi,,,,,,,
electrician,Leeds,R Pearson Electrical & Plumbing Ltd,07796 000600,"22 Stairfoot Cl, Adel, Leeds, LS16 8DS",4.6,112,http://www.rpearsonelectrical.co.uk/,ChIJzWJTDwBZeUgR7zI0apzDdh0,serpapi,,,,,,,
electrician,Leeds,RM ELECTRICAL,07807 319073,"Argie Ave, Kirkstall, Leeds, LS4 2QR",5,21,https://www.instagram.com/rm.electrical_?igsh=azQ1Zm5pcjVldTBi,ChIJP1PdHZTwnY0RQFbhSe26WRk,serpapi,,,,,,,
electrician,Leeds,SS Electrical,0113 271 8353,,4.3,72,http://www.sselectricalleeds.co.uk/,ChIJ-3LOmUpceUgRyWX9jGVnaQM,serpapi,,,,,,,
electrician,Leeds,Reach Electrical Ltd,07887 738775,"31 Allerton Grange Cres, Moortown, Leeds, LS17 6LN",5,58,https://reachelectrical.co.uk/,ChIJOUEgIRBbeUgR9PERMCd_X70,serpapi,,,,,,,
electrician,Leeds,CRE Electricians,07824 773517,"10 Swithens Grove, Rothwell, Leeds, LS26 0TL",4.9,53,https://www.cre-electricians.co.uk/,ChIJgW5ML2xdeUgRcimmZjyo6m8,serpapi,,,,,,,
dog_groomers,Leeds,Grooming Lovely,07873 708779,"Unit 4 Marcon House, Leeds, LS5 3BT",5,73,https://www.facebook.com/profile.php?id=100094071611223,ChIJA-10DkpfeUgR3UsGflT-2lw,serpapi,,,,,,,
dog_groomers,Leeds,Mrs B's Dog Grooming and Dog Grooming Academy,0113 278 2061,"Car Park, Via The Headingley Taps, North Ln, Headingley, Leeds LS6 3HH",4.9,252,https://mrsbsdogs.co.uk/,ChIJawKfgt5ZeUgRnDXiKBuUbPI,serpapi,,,,,,,
dog_groomers,Leeds,"Furology Grooming, Leeds",07879 476195,"5 Lidgett Ct, Roundhay, Leeds, LS8 1HH",5,136,http://www.furologygrooming.co.uk/,ChIJu0tn3YVbeUgR5hqO0uejR5k,serpapi,,,,,,,
dog_groomers,Leeds,Mucky Pups,07718 538734,"143 Stainbeck Ln, Chapel Allerton, Leeds, LS7 2EB",4.8,70,,ChIJewfEF5FZeUgRrbyGDatdYhQ,serpapi,,,,,,,
dog_groomers,Leeds,Beauty and the Beast Luxury Dog Grooming,07575 173953,"178 Easterly Rd, Leeds, LS8 3AD",5,57,https://beautyandthebeastltd.co.uk/,ChIJq2eEtEJbeUgR2Q-S1caVMbk,serpapi,,,,,,,
dog_groomers,Leeds,Peculiar Pooches Parlour,07878 395550,"14 Highlands Cl, Belle Isle, Leeds, LS10 4RN",5,77,https://www.facebook.com/Peculiar-Pooches-Parlour-109037368080326/,ChIJTbQKVLrtiakRtlBbmy6ENRA,serpapi,,,,,,,
dog_groomers,Leeds,Dog Grooming Leeds,07890 666646,"2 Holtdale Croft, Leeds, LS16 7SQ",4.1,26,http://www.doggroomingleeds.co.uk/,ChIJVSzR1lVYeUgRi7Nc4JIRJ0s,serpapi,,,,,,,
dog_groomers,Leeds,Ruff to Fluff Grooming,07706 101889,"395a Selby Rd, Cross Gates, Leeds, LS15 7AY",4.8,61,http://www.rufftofluffgrooming.co.uk/,ChIJocPBTF1DeUgRv7RxaT0tcew,serpapi,,,,,,,
dog_groomers,Leeds,Doggy Academy,07359 119475,"Holy Family Catholic Primary S, 64 Hall Ln, Armley, Leeds LS12 2LH",4.9,146,http://doggyacademy.net/,ChIJGUDJq8hfeUgRb4jxyUYO1AQ,serpapi,,,,,,,
dog_groomers,Leeds,Short Bark & Sides,07802 444484,"Unit 1, Providence House, Authorpe Rd, Meanwood, Leeds LS6 4JB",4.5,44,http://www.shortbarksides.co.uk/,ChIJDc9G4JJbeUgRyNr9iioKTK8,serpapi,,,,,,,
dog_groomers,Leeds,Top Dog Groomers,07472 886899,"548 Scott Hall Rd, Chapel Allerton, Leeds, LS7 3RA",4.5,55,,ChIJ4XzgiONbeUgRR2eKLBI24yk,serpapi,,,,,,,
dog_groomers,Leeds,Barklife,07871 398110,"10 Talbot View, Burley, Leeds, LS4 2RQ",4.8,26,http://barklifegroomer.com/,ChIJXZ36p8NfeUgRNRE9k-Ez0CQ,serpapi,,,,,,,
dog_groomers,Leeds,Art Of Dog Grooming,0113 457 1116,"25 Kingswear Parade, Leeds, LS15 8LJ",4.7,66,http://www.artofdoggrooming.com/,ChIJJwnwP01DeUgR5JZXw9aAirE,serpapi,,,,,,,
dog_groomers,Leeds,Bow Wow Beauty,07775 797920,"45 Summerfield Dr, Leeds, LS13 1AJ",4.9,27,http://bowwowbeauty.uk/,ChIJhQYZjbFYeUgR9EpdhGB55f0,serpapi,,,,,,,
dog_groomers,Leeds,Leeds Dog Grooming Academy,07887 395154,"25 Kingswear Parade, Cross Gates, Leeds, LS15 8LJ",5,51,http://www.leedsdoggroomingacademy.co.uk/,ChIJc11uqJ9DeUgRyF9AdPbNiEs,serpapi,,,,,,,
dog_groomers,Leeds,Top Hat & Tails - Dog Grooming,07443 456528,"35 Temple Lea, Leeds, LS15 0PX",5,8,,ChIJNy2qN0VdeUgRaoJaWCp0b90,serpapi,,,,,,,
dog_groomers,Leeds,The Dog Groomer,07939 505481,"195 Town St, Rodley, Leeds, LS13 1HW",4.6,26,http://www.thedoggroomerleeds.co.uk/,ChIJwzF3uUNbeUgRBGc5rS44z4M,serpapi,,,,,,,
dog_groomers,Leeds,Nuna dog grooming,07809 837919,"Unit 4 Moorhouse Ave, Beeston, Leeds, LS11 8HA",5,73,,ChIJ3_ZjlwFfeUgRI-Q6Fosa4fY,serpapi,,,,,,,
dog_groomers,Leeds,Dogs Empire Dog Grooming Leeds,07948 706773,"Butterbowl Rd, Leeds, LS12 5JE",5,64,https://www.facebook.com/DOGSEMPIRELEEDS/,ChIJtZ7VvTVfeUgRxOWBFNW0u2I,serpapi,,,,,,,
dog_groomers,Leeds,The Barkside Grooms,07703 450411,"Harley Dr, Bramley, Leeds, LS13 4QZ",4.9,57,http://www.thebarksidegrooms.com/,ChIJWRqGhrJfeUgRwvS3WND6eSE,serpapi,,,,,,,
cleaners,Leeds,Platinum City Cleaning Services Leeds,0113 868 1125,"178 Harrogate Rd, Chapel Allerton, Leeds, LS7 4NZ",5,79,https://www.platinumcitycleaning.com/,ChIJDV0hk9LkiWQRUf_SSuAiYC0,serpapi,,,,,,,
cleaners,Leeds,CleanVerge,07442 470956,"148, The Rose Bowl, Portland Cres, Leeds LS1 3HB",5,60,https://cleanverge.co.uk/?utm_source=google&utm_medium=organic-gmb&utm_campaign=gmb-data,ChIJX0uT84VkiAcRwyytdUinPtA,serpapi,,,,,,,
cleaners,Leeds,Poppies Cleaning Service In Leeds,0113 281 8191,"13 Station Rd, Horsforth, Leeds, LS18 5PA",4.9,188,https://poppies.co.uk/leeds/,ChIJyYOrWL1YeUgRnfhn-ag4pW4,serpapi,,,,,,,
cleaners,Leeds,Clean Leeds Ltd,0113 225 5563,"Call House, Business Centre, Leeds, LS7 1RF",4.7,59,http://www.cleanleeds.co.uk/,ChIJaRTSz7tbeUgRDVFPjpeYoS8,serpapi,,,,,,,
cleaners,Leeds,TCS | Cleaning Services Leeds,0113 460 1875,,5,59,https://www.cleaningcompanyleeds.co.uk/,ChIJL9D4azZEiUcRsn-zXfrlKEk,serpapi,,,,,,,
cleaners,Leeds,Mary & K Cleaning Services,07440 399442,"42 Linden Rd, Leeds, LS11 6HA",4.9,13,http://marykcleaningservices.co.uk/,ChIJiVoCnJxdeUgR-yWrLw0ss6I,serpapi,,,,,,,
cleaners,Leeds,Clean Great,0113 460 1363,"148, The Rose Bowl, Portland Cres, Leeds LS1 3HB",4.9,24,http://www.cleangreat.co.uk/,ChIJOUSDafUxeUgRhSy80K10Zyw,serpapi,,,,,,,
cleaners,Leeds,Rubix Cleaning Services LTD,0113 257 2408,"Amberley Works, Chelsea Cl, Armley, Leeds LS12 4HP",4.9,85,http://www.rubixcleaningservices.co.uk/,ChIJH2ZRzdNZeUgR1MS6PwOFqBQ,serpapi,,,,,,,
cleaners,Leeds,Leeds Cleaning Service,0113 870 7070,"10 Silk Mill Cl, Leeds, LS16 6PW",5,10,,ChIJ91uxJ_BZeUgRfQ6PH9NGxW4,serpapi,,,,,,,
cleaners,Leeds,Smartwerter Cleaning Services,07832 937538,,4.9,145,https://www.smartwertercleaning.co.uk/,ChIJ2UVYIEslKgoR7sbxnDmJWx4,serpapi,,,,,,,
cleaners,Leeds,Sweetpea Space | Cleaning Services Leeds,0113 868 2319,"Bldg 3, City West Business Park, Holbeck, Leeds LS12 6LZ",5,4,http://sweetpeaspace.uk/,ChIJR8MNfE9deUgRtJ_YAtlxZdM,serpapi,,,,,,,
cleaners,Leeds,CS Cleaning Services By Charlotte Commercial cleaning,07549 310454,"76 Gamble Hill Dr, Leeds, LS13 4JL",4.9,29,,ChIJ39msw55feUgRCGND4x7LIPM,serpapi,,,,,,,
cleaners,Leeds,Refreshed Cleaning service,07751 073696,"Park Row, Leeds, LS1 5AB",5,6,https://refreshedcleaningservices.co.uk/,ChIJwS2_W-FdeUgRptqqWBtmKwA,serpapi,,,,,,,
cleaners,Leeds,Honest Cleaning Services Leeds,0113 345 7899,"Unite 3, Citispace Building, 45 Byron St, Leeds LS2 7QJ",4.5,32,http://www.honestcleaningservicesleeds.com/,ChIJa-jClAxceUgRSOCsotQJPfA,serpapi,,,,,,,
cleaners,Leeds,Fresh Clean Ltd.,07551 876776,"19 Rosebank Gardens, Woodhouse, Leeds, LS3 1EZ",5,30,http://contactfreshclean.co.uk/,ChIJceJsUrBeeUgRFwzZJzMWkXk,serpapi,,,,,,,
cleaners,Leeds,SimplyBuzzyBees,07592 921164,"Stonegate Rd, Meanwood, Leeds, LS6 4HZ",5,44,http://www.simplybuzzzybees.co.uk/,ChIJBSFhtYxZeUgRK0CcYpU1RPw,serpapi,,,,,,,
cleaners,Leeds,Trust Cleaner,07340 544554,"25 Malvern Grove, Holbeck, Leeds, LS11 8PB",5,875,https://trustcleaner.co.uk/,ChIJU1njAoNeeUgRz43fD-Gy2Qk,serpapi,,,,,,,
cleaners,Leeds,The Cleaners Leeds DENIS,07341 138953,"23 Sandhurst Pl, Harehills, Leeds, LS8 3QW",5,2,https://www.thecleanersleeds.com/,ChIJj_MPRE5deUgRK2EzOatymFc,serpapi,,,,,,,
cleaners,Leeds,House PA Leeds LTD,07872 121890,"Hall Park Ave, Horsforth, Leeds, LS18 5LR",5,45,https://www.housepa.co.uk/,ChIJE195sIkw9U4RrG_Uky2QaWA,serpapi,,,,,,,
cleaners,Leeds,Gab-TeK Cleaning Services,07737 239785,"6 Oaklands Grv, Leeds, LS8 3TD",5,13,,ChIJvZPPhaaAAAwRhhqzGg-flKE,serpapi,,,,,,,
hair,Leeds,Allertons Leeds,0113 359 3420,"23, Victoria Gate, Harewood St, Leeds LS2 7AR",4.8,2146,https://allertonsonline.com/,ChIJz5tVfBxceUgRiTPpHZQwTR8,serpapi,,,,,,,
hair,Leeds,Renaissance hair and beauty,0113 242 6224,"2 Albion Pl, Renaissance, Leeds, LS1 6JL",4.8,382,http://www.renaissancestyle.co.uk/,ChIJE9A5-RtceUgR5QrAHdJvGGE,serpapi,,,,,,,
hair,Leeds,RMUK Hair Beauty Day Spa,0113 243 6842,"57 Great George St, Leeds, LS1 3BB",4.8,1057,https://www.rm-uk.com/,ChIJh9dOdRpceUgRNj5ZQSLx4hI,serpapi,,,,,,,
hair,Leeds,Masters of Craft,0113 550 9905,"16 Blenheim Ter, Woodhouse, Leeds, LS2 9HN",4.9,238,http://www.mastersofcraft.co.uk/,ChIJoREjRAJceUgRS3HtUtm-o7E,serpapi,,,,,,,
hair,Leeds,Routed creative studio,,"36 Call Ln, Leeds, LS1 6DT",4.9,231,https://www.routedcreativestudio.com/,ChIJveF72aJdeUgRv7ZJxiksl5I,serpapi,,,,,,,
hair,Leeds,Renegade Hair Studio,0113 245 9374,"23 Cookridge St, Leeds, LS2 3AG",4.5,450,http://www.renegade-hair-studio.com/,ChIJQdRC9xxceUgRW14gC-8eG84,serpapi,,,,,,,
hair,Leeds,TONI&GUY Leeds,0113 244 9610,"1A Albion Pl, Leeds, LS1 6JL",4.3,235,http://toniandguy.com/,ChIJHf1iKRpceUgRKhhd19y2P5Q,serpapi,,,,,,,
hair,Leeds,Tint,0113 243 3004,"70 North St, Leeds, LS2 7PN",4.9,897,http://www.tintleeds.com/,ChIJ9UcDcxBceUgRflS-wMreplE,serpapi,,,,,,,
hair,Leeds,Saks Hair & Beauty Leeds City,0113 242 9217,"109 Vicar Ln, Leeds, LS1 6PJ",4.4,301,https://www.saks.co.uk/salons/leeds-city/,ChIJjSUVZhpceUgR_voe0bF2Aow,serpapi,,,,,,,
hair,Leeds,Harbour Hair Salon,07831 830898,"Upper Floor, Unit 15 Central Arcade, Central Rd, Leeds LS1 6DX",5,51,https://www.instagram.com/harbourhair_leeds/,ChIJz-QwH3xdeUgRGk3z4RK-dK0,serpapi,,,,,,,
hair,Leeds,Harlow's Den,0113 247 0681,"79 Great George St, Leeds, LS1 3BR",5,98,http://harlowsden.co.uk/,ChIJ6ZpBUxpceUgRQhKHXcNhTho,serpapi,,,,,,,
hair,Leeds,Russell Eaton,0113 246 9162,"57 Albion St, Leeds, LS1 5AA",4.6,382,http://www.russelleatonhair.com/,ChIJLQDSFxlceUgRd_s4hRUYP8I,serpapi,,,,,,,
hair,Leeds,Regis Salon Leeds Trinity,0113 246 1119,"Trinity Shopping Centre, 53 Boar Ln, Leeds, LS1 5EL",4.6,166,https://www.regissalons.co.uk/salon-locator/regis-leeds/?utm_source=uberall&utm_medium=listings,ChIJu7WozB5ceUgR6HIe-erVHv0,serpapi,,,,,,,
hair,Leeds,Outlaws Hair Company,0113 245 6869,"City Centre, 38-40 New York St, Leeds, LS2 7DF",4.3,97,https://rebelpinup.booksy.com/,ChIJhzGnahdceUgRLPX31AB6ZJo,serpapi,,,,,,,
hair,Leeds,HIVE Hair Salon,0113 278 1946,"88 Otley Rd, Headingley, Leeds, LS6 4BA",4.7,153,https://www.fresha.com/a/hive-hair-salon-leeds-uk-88-otley-road-amchh98b?_gl=1*1qawzf2*_ga*MTk1MTc2NTA3NS4xNjc1MjUwNzQx*_ga_SMQNG7NE8C*MTcxNTE1NDU3Mi4zOS4xLjE3MTUxNTQ4OTkuNDYuMC4w&pId=240031,ChIJOwTFvhlceUgRb7M3v4t4YC4,serpapi,,,,,,,
hair,Leeds,Antonio Guilabert-Sanz,07799 856354,"1 Cross York St, Leeds, LS2 7EE",4.8,44,,ChIJ77jb9uJdeUgRPcfz4a2h-io,serpapi,,,,,,,
hair,Leeds,WIP Hair & Beauty,0113 318 6496,"9 The Crescent, Woodhouse, Leeds, LS6 2NW",4.9,214,http://www.wiphairandbeauty.co.uk/,ChIJX0wAEvdZeUgR-XiokA48Xws,serpapi,,,,,,,
hair,Leeds,No 7 Bridge End Hair Salon,0113 243 8476,"7 Bridge End, Leeds, LS1 7HG",5,27,http://no7bridgeend.co.uk/,ChIJ58I6-hhceUgRnrdV9vwZKxc,serpapi,,,,,,,
hair,Leeds,Ego Hair Studio,0113 243 2386,"1 Cross York St, Leeds, LS2 7EE",4.6,148,http://egohairstudio.co.uk/,ChIJCwh6ahdceUgRO0Rpp9tfxe4,serpapi,,,,,,,
beauty,Leeds,AFSOO Beauty (Formerly B.You.T salon),07710 576028,"20 King Charles St, Leeds, LS1 6LT",4.8,464,https://afsoo.com/,ChIJK2kKdONdeUgRQoaoje13mvQ,serpapi,,,,,,,
beauty,Leeds,Urban Chic Beauty,0113 548 3533,"24b Lands Ln, Leeds, LS1 6LB",4.8,193,http://www.urbanchicbeauty.com/,ChIJGRKJsBlceUgRbokJtUAPL0k,serpapi,,,,,,,
beauty,Leeds,"self. | Hairdressing, Brows, Nails & Beauty Studio",07424 268347,"98 Kirkgate, Leeds, LS2 7DJ",5,90,https://www.selfleeds.co.uk/,ChIJ2Q7luadfeUgRtk0i1OLVJcU,serpapi,,,,,,,
beauty,Leeds,Eden Beauty Leeds,0113 320 2213,"Eden Beauty, 400 Kirkstall Rd, Burley, Leeds LS4 2JX",4.9,53,http://www.edenbeautyleeds.co.uk/,ChIJG_9zQMleeUgRISZof9xZ3Go,serpapi,,,,,,,
beauty,Leeds,Woodhouse Hair & Beauty,0113 403 6823,"1 Moseley Pl, Woodhouse, Leeds, LS6 2RY",4.7,24,,ChIJDbt7DThbeUgR-omtyYEvWVg,serpapi,,,,,,,
beauty,Leeds,City Beauty,0113 322 2082,"21 York Pl, Leeds, LS1 2EX",4.9,28,https://www.citybeautyuk.com/,ChIJN7AdzNZfeUgR96sI2rTSCCc,serpapi,,,,,,,
beauty,Leeds,Beauty Land5,07984 447577,"Leeds Kirkgate Market, Unit 2a 1904 Market Hall, Leeds, LS2 7HJ",4.8,58,https://beauty-land5.co.uk/,ChIJlWfulVVdeUgRMt7M1gI_yQ0,serpapi,,,,,,,
beauty,Leeds,SABLE Social Beauty,0113 244 8004,"17, Thorntons Arcade, Leeds, LS1 6LQ",4.6,88,http://www.sablesocialbeauty.com/,ChIJHVq0vhlceUgRiU7Sp4czBfs,serpapi,,,,,,,
beauty,Leeds,Gateway to Beauty,0113 512 6800,"Unit 2, East St, Leeds, LS9 8DA",4.9,77,http://www.gatewaytobeauty.co.uk/,ChIJNRsmUX9deUgRrV9tWGahN_E,serpapi,,,,,,,
beauty,Leeds,Blossom Beauty Leeds,07894 452237,"408, Oaktree Lane, Leeds, LS8 3LG",5,103,http://blossombeautyleeds.gettimely.com/,ChIJ8YbhHIBbeUgRVX_ENj2ZWAs,serpapi,,,,,,,
beauty,Leeds,Urban Beauty,07734 650408,"French Studios. 45 Gledhow park Avenue ls7, Chapel Allerton, Leeds, LS7 4JL",4.6,134,http://www.urbanbeautyleeds.co.uk/,ChIJO9b1SltZeUgRq3_s-t0o8vU,serpapi,,,,,,,
beauty,Leeds,Radiant Beauty Leeds,07375 028075,"8 North Ln, Headingley, Leeds, LS6 3HE",4.8,144,https://radiantbeautyleeds.co.uk/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnfz_tbTagN5FKlc9g5THHb63yS9G3jvNPvWZBeBYzwpjOHgv_b56S8vCSlyo_aem_J4sobMdACqdbMbcgyx5Mng,ChIJBXAh7HBZeUgRdVUMg19yi68,serpapi,,,,,,,
beauty,Leeds,The glam bar leeds ltd,,"Premier House, Premier House, 2 Barras St, Leeds LS12 4JS",5,108,,ChIJtVm-koBfeUgRwD6UXKKXD4w,serpapi,,,,,,,
beauty,Leeds,The Beauty Coven,0113 318 6021,"2 Methley Dr, Chapel Allerton, Leeds, LS7 3NE",4.8,65,https://thebeautycoven.book.app/,ChIJ90r3ZfxbeUgRSUpp2arpCtQ,serpapi,,,,,,,
beauty,Leeds,Villette Aesthetic SkinCenter,07742 066325,"17 Park Pl, Leeds, LS1 2SJ",5,57,,ChIJh70fX09deUgRpz2HDy2iZs8,serpapi,,,,,,,
lashes,Leeds,Lash2Lash Beauty Studio Leeds,0113 244 2607,"Suite 17, 6-8 York Pl, Leeds, LS1 2DS",4.7,40,https://www.lash2lash.co.uk/,ChIJGUFi_ZFdeUgRPJBNYjkohuQ,serpapi,,,,,,,
lashes,Leeds,Lashed Leeds,0113 871 5053,"59 Great George St, Leeds, LS1 3BB",4.3,58,https://www.lashedleeds.co.uk/,ChIJZ51GBBxceUgR4ndA2wPyNis,serpapi,,,,,,,
lashes,Leeds,LuxLashes Leeds,,"94 Armley Rd, Armley, Leeds, LS12 2EJ",4.8,141,https://partners.fresha.com/services/services,ChIJx2YoNvVfeUgRqWElfbCXoMg,serpapi,,,,,,,
lashes,Leeds,JHX Lashes,07880 332573,"Low Ln, Horsforth, Leeds, LS18 5QS",5,43,https://www.instagram.com/jhxlashes/,ChIJrdvgLDtZeUgRNhYVLot-gcI,serpapi,,,,,,,
lashes,Leeds,Atelier & Academy - Permanent Makeup - Ombre Brows - Powder Brows - Lash lift - Brow Botox,07526 923309,"36 Call Ln, Leeds, LS1 6DT",5,43,https://atelieracademyjoannaiwaniuk.co.uk/,ChIJrz3wSi1feUgR9lS9Gv-YFO4,serpapi,,,,,,,
lashes,Leeds,QBS Beauty Lounge,0113 440 6279,"311 Roundhay Rd, Harehills, Leeds, LS8 4HT",4.9,37,http://qbsbeautylounge.co.uk/,ChIJCzSZmyxbeUgRF0WUx5hKYUA,serpapi,,,,,,,
lashes,Leeds,Heavenly Eyes Lash Studio,,"The Loft, 646 King Ln, Leeds, LS17 7AN",4.7,58,,ChIJYzu1_DhZeUgRw2f4DfulMD4,serpapi,,,,,,,
lashes,Leeds,By Aleema,,"Burley Hill, FlexSpace, Burley Rd, Burley, Leeds LS4 2PU",5,35,https://www.instagram.com/byaleema,ChIJ3VpqQ6lfeUgRLoVJVNWWFQc,serpapi,,,,,,,
lashes,Leeds,Rebecca Kinsey LVL Lashes,07709 453026,"452 Roundhay Rd, Roundhay, Oakwood, Leeds, LS8 2HU",5,21,,ChIJSXWqA8NbeUgRGJPscQ-07SQ,serpapi,,,,,,,
lashes,Leeds,Egi Lashes Leeds,07710 058747,"Victoria Park Grove, Leeds, LS13 2HW",5,15,https://egilashes.simplybook.it/,ChIJMSBwDjRfeUgRbSn_mr5zbvE,serpapi,,,,,,,
lashes,Leeds,French Studios Beauty Salon & Academy,0113 300 0394,"45 Gledhow Park Ave, Chapel Allerton, Leeds, LS7 4JL",5,44,https://linktr.ee/frenchstudios,ChIJN26MsxxbeUgRU1a00QPdAUY,serpapi,,,,,,,
lashes,Leeds,Alma's Lash Lounge,020 3369 0769,"Hyde Park Rd, Leeds, LS6 1AH",5,8,https://almaslashlounge.schedulista.com/,ChIJe5ywVHdfeUgRx1zJhc4Pmlc,serpapi,,,,,,,
lashes,Leeds,SUSU CHARMANTE BEAUTE,07774 481153,"Second Floor, 55 Great George St, Leeds, LS1 3BB",5,11,http://www.susucharmantebeaute.com/,ChIJ58fJnpFfeUgRp5LPNX62QOI,serpapi,,,,,,,
lashes,Leeds,The Beauty Box Leeds,07591 281003,"141 Stainbeck Ln, Chapel Allerton, Leeds, LS7 2EB",5,26,https://thebeautyboxleeds.wixsite.com/thebeautyboxleeds,ChIJ6ZUrS_NZeUgRMkNn5oOvYBQ,serpapi,,,,,,,
lashes,Leeds,Lashes and brows by Lindsay / Lash and brow artist,,"590 Harrogate Rd, Leeds, LS17 8DP",5,20,,ChIJ0wHS-UhbeUgRZUuimo1TcU4,serpapi,,,,,,,
lashes,Leeds,Brows & Lashes Co Leeds,07402 948843,"100 Town St, Horsforth, Leeds, LS18 4AP",5,81,https://karolinalashesbeautycourses.com/,ChIJxcyXi4tZeUgRkHKPKPRj6_I,serpapi,,,,,,,
car_detailers,Leeds,Diamond Car Detailing Leeds,01226 652016,"27 Easterly Cross, Harehills, Leeds, LS8 3PB",5,11,,ChIJ1QBsBgBbeUgRnP9lbuwBqBY,serpapi,,,,,,,
car_detailers,Leeds,JXN Car Detailing,07547 889647,"239 Tinshill Rd, Leeds, LS16 7BU",5,29,https://jxncardetailing.co.uk/,ChIJF8bpUMhZeUgRtno7nCB2DdA,serpapi,,,,,,,
car_detailers,Leeds,Pro Detailing (mobile valeting),07719 717482,"408 Oakwood Ln, Leeds, LS8 3LG",4.9,141,http://www.promobiledetailing.co.uk/,ChIJb_xYCENbeUgR73Wl_pFFHu4,serpapi,,,,,,,
car_detailers,Leeds,Elite - Mobile Auto Car Detailing and Valeting,07480 255493,"21 Roper Grove, Roundhay, Leeds, LS8 1LF",5,10,https://elitecardetailing.shop/,ChIJTfrVrfRbeUgRDehiBtfF8qg,serpapi,,,,,,,
car_detailers,Leeds,Licence To Shine | Valeting & Detailing,07999 214541,"Industrial Park, Unit 3A Barras Garth Rd, Leeds, LS12 4JW",5,18,https://licencetoshine.co.uk/,ChIJV8OtlgVfeUgRDub-lJse5Fc,serpapi,,,,,,,
